AIRPORT_ID,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC_SEQ_ID2,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,LAT_DEGREES,LAT_HEMISPHERE,LAT_MINUTES,LAT_SECONDS,LATITUDE,LON_DEGREES,LON_HEMISPHERE,LON_MINUTES,LON_SECONDS,LONGITUDE,AIRPORT_START_DATE,AIRPORT_THRU_DATE,AIRPORT_IS_CLOSED,AIRPORT_IS_LATEST
13633,Newcastle Airport,"Newcastle, South Africa",56201,South Africa,ZA,,27,S,46,27,-27.77416667,29,E,59,24,29.99000000,12/1/1975 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13634,Miguel Angel Castillo Zumbado,"Nicoya, Costa Rica",11001,Costa Rica,CR,,10,N,8,22,10.13944444,85,W,26,44,-85.44555556,7/1/2016 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13634,Miguel Angel Castillo Zumbado,"Nicoya, Costa Rica",11001,Costa Rica,CR,,10,N,8,22,10.13944444,85,W,26,44,-85.44555556,12/1/2017 12:00:00 AM,,0,1
13634,Nicoya Airport,"Nicoya, Costa Rica",11001,Costa Rica,CR,,10,N,8,20,10.13888889,85,W,26,42,-85.44500000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13634,Nicoya Airport,"Nicoya, Costa Rica",11001,Costa Rica,CR,,10,N,8,22,10.13944444,85,W,26,44,-85.44555556,7/1/2013 12:00:00 AM,6/30/2016 12:00:00 AM,0,0
13634,Nicoya Airport,"Nicoya, Costa Rica",11001,Costa Rica,CR,,10,N,8,23,10.13972222,85,W,26,43,-85.44527778,7/1/2011 12:00:00 AM,6/30/2013 12:00:00 AM,0,0
13634,Nicoya Airport,"Nicoya, Costa Rica",11001,Costa Rica,CR,,10,N,8,23,10.13972222,85,W,26,43,-85.44527778,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13635,Nukus Airport,"Nukus, Uzbekistan",78801,Uzbekistan,UZ,,42,N,29,12,42.48666667,59,E,37,22,59.62277778,5/1/2003 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13635,Nukus Airport,"Nukus, Uzbekistan",78801,Uzbekistan,UZ,,42,N,29,21,42.48916667,59,E,37,22,59.62277778,7/1/2011 12:00:00 AM,,0,1
13636,Annecy Meythet,"Annecy, France",42701,France,FR,,45,N,55,45,45.92916667,6,E,5,56,6.09888889,2/1/2013 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13636,Annecy Meythet,"Annecy, France",42701,France,FR,,45,N,55,45,45.92916667,6,E,5,56,6.09888889,12/1/2017 12:00:00 AM,,0,1
13636,Meythet,"Annecy, France",42701,France,FR,,45,N,55,45,45.92916667,6,E,5,56,6.09888889,7/1/2011 12:00:00 AM,1/31/2013 12:00:00 AM,0,0
13636,Meythet,"Annecy, France",42701,France,FR,,45,N,55,45,45.92916667,6,E,5,56,6.09888889,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13636,Meythet,"Annecy, France",42701,France,FR,,45,N,55,50,45.93055556,6,E,6,3,6.10083333,3/1/1976 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13637,Hamry Field,"Kindred, ND",6601,United States,US,North Dakota,46,N,38,55,46.64861111,96,W,59,56,-96.99888889,7/1/2011 12:00:00 AM,3/31/2015 12:00:00 AM,0,0
13637,Hamry Field,"Kindred, ND",6601,United States,US,North Dakota,46,N,38,55,46.64861111,96,W,59,56,-96.99888889,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13637,Hamry Field,"Kindred, ND",6601,United States,US,North Dakota,46,N,38,56,46.64888889,96,W,59,55,-96.99861111,7/1/2009 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13637,Robert Odegaard Field,"Kindred, ND",6601,United States,US,North Dakota,46,N,38,55,46.64861111,96,W,59,56,-96.99888889,4/1/2015 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13637,Robert Odegaard Field,"Kindred, ND",6601,United States,US,North Dakota,46,N,38,55,46.64861111,96,W,59,56,-96.99888889,12/1/2017 12:00:00 AM,,0,1
13638,Nouadhibou Airport,"Nouadhibou, Mauritania",54501,Mauritania,MR,,20,N,55,59,20.93305556,17,W,1,48,-17.03000000,7/1/2011 12:00:00 AM,,0,1
13638,Nouadhibou Airport,"Nouadhibou, Mauritania",54501,Mauritania,MR,,20,N,56,3,20.93416667,17,W,1,42,-17.02833333,12/1/1974 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13639,Nanded Airport,"Nanded, India",73301,India,IN,,19,N,10,53,19.18138889,77,E,19,32,77.32555556,6/1/1986 12:00:00 AM,,0,1
13641,Hassan Djamous,"Ndjamena, Chad",51101,Chad,TD,,12,N,8,1,12.13361111,15,E,2,2,15.03388889,5/1/2014 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13641,Hassan Djamous,"Ndjamena, Chad",51101,Chad,TD,,12,N,8,1,12.13361111,15,E,2,2,15.03388889,12/1/2017 12:00:00 AM,,0,1
13641,Ndjamena Airport,"Ndjamena, Chad",51101,Chad,TD,,12,N,8,5,12.13472222,15,E,2,6,15.03500000,12/1/1974 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13641,Ndjamena Hassan Djamous,"Ndjamena, Chad",51101,Chad,TD,,12,N,8,1,12.13361111,15,E,2,2,15.03388889,7/1/2011 12:00:00 AM,4/30/2014 12:00:00 AM,0,0
13641,Ndjamena Hassan Djamous,"Ndjamena, Chad",51101,Chad,TD,,12,N,8,1,12.13361111,15,E,2,2,15.03388889,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13642,Ndele Airport,"Ndele, Central African Republic",50901,Central African Republic,CF,,8,N,25,36,8.42666667,20,E,37,54,20.63166667,3/1/1976 12:00:00 AM,11/30/1979 12:00:00 AM,0,0
13642,Ndele Airport,"Ndele, Central African Republic",50901,Central African Republic,CF,,8,N,25,36,8.42666667,20,E,37,54,20.63166667,12/1/1979 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13642,Ndele Airport,"Ndele, Central African Republic",50901,Central African Republic,CF,,8,N,25,36,8.42666667,20,E,38,7,20.63527778,10/1/2022 12:00:00 AM,,0,1
13642,Ndele Airport,"Ndele, Central African Republic",50901,Central African Republic,CF,,8,N,25,37,8.42694444,20,E,38,6,20.63500000,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
13643,El Aroui International,"Nador, Morocco",54801,Morocco,MA,,34,N,59,21,34.98916667,3,W,1,40,-3.02777778,2/1/2004 12:00:00 AM,,0,1
13644,Nordholz Airport,"Nordholz, West Germany",42901,West Germany,DE,,53,N,46,8,53.76888889,8,E,39,30,8.65833333,1/1/1990 12:00:00 AM,9/30/1990 12:00:00 AM,0,0
13644,Nordholz-Spieka,"Cuxhaven, Germany",42902,Germany,DE,,53,N,45,59,53.76638889,8,E,38,33,8.64250000,7/1/2011 12:00:00 AM,11/30/2013 12:00:00 AM,0,0
13644,Nordholz-Spieka,"Cuxhaven, Germany",42902,Germany,DE,,53,N,45,59,53.76638889,8,E,38,33,8.64250000,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13644,Nordholz-Spieka,"Cuxhaven, Germany",42902,Germany,DE,,53,N,46,1,53.76694444,8,E,38,33,8.64250000,12/1/2013 12:00:00 AM,2/28/2017 12:00:00 AM,0,0
13644,Nordholz-Spieka,"Cuxhaven, Germany",42902,Germany,DE,,53,N,46,7,53.76861111,8,E,38,33,8.64250000,7/1/2025 12:00:00 AM,,0,1
13644,Nordholz-Spieka,"Cuxhaven, Germany",42902,Germany,DE,,53,N,46,8,53.76888889,8,E,38,32,8.64222222,3/1/2017 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13644,Nordholz-Spieka,"Cuxhaven, Germany",42902,Germany,DE,,53,N,46,8,53.76888889,8,E,38,32,8.64222222,12/1/2017 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
13644,Nordholz-Spieka,"Cuxhaven, Germany",42902,Germany,DE,,53,N,46,8,53.76888889,8,E,39,30,8.65833333,10/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13645,Gothenburg Municipal,"Gothenburg, NE",6501,United States,US,Nebraska,40,N,55,32,40.92555556,100,W,8,48,-100.14666667,8/1/2017 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13645,Gothenburg Municipal,"Gothenburg, NE",6501,United States,US,Nebraska,40,N,55,32,40.92555556,100,W,8,48,-100.14666667,12/1/2017 12:00:00 AM,,0,1
13645,Quinn Field,"Gothenburg, NE",6501,United States,US,Nebraska,40,N,55,32,40.92555556,100,W,8,48,-100.14666667,7/1/2011 12:00:00 AM,7/31/2017 12:00:00 AM,0,0
13645,Quinn Field,"Gothenburg, NE",6501,United States,US,Nebraska,40,N,55,32,40.92555556,100,W,8,48,-100.14666667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13645,Quinn Field,"Gothenburg, NE",6501,United States,US,Nebraska,40,N,55,35,40.92638889,100,W,8,54,-100.14833333,1/1/2007 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13646,Blair Exec,"Blair, NE",6501,United States,US,Nebraska,41,N,24,53,41.41472222,96,W,6,32,-96.10888889,10/1/2022 12:00:00 AM,,0,1
13646,Blair Municipal,"Blair, NE",6501,United States,US,Nebraska,41,N,24,53,41.41472222,96,W,6,32,-96.10888889,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
13646,Blair Municipal,"Blair, NE",6501,United States,US,Nebraska,41,N,25,5,41.41805556,96,W,6,49,-96.11361111,4/1/2008 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13647,Glynco NAS,"Brunswick, GA",3401,United States,US,Georgia,31,N,15,2,31.25055556,81,W,28,34,-81.47611111,1/1/1950 12:00:00 AM,12/31/1974 12:00:00 AM,1,1
13648,Negril Airport,"Negril, Jamaica",24301,Jamaica,JM,,18,N,18,30,18.30833333,78,W,20,0,-78.33333333,9/1/1977 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13648,Negril Airport,"Negril, Jamaica",24301,Jamaica,JM,,18,N,20,31,18.34194444,78,W,20,3,-78.33416667,10/1/2012 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13648,Negril Airport,"Negril, Jamaica",24301,Jamaica,JM,,18,N,20,31,18.34194444,78,W,20,3,-78.33416667,12/1/2017 12:00:00 AM,,0,1
13648,Negril Airport,"Negril, Jamaica",24301,Jamaica,JM,,18,N,20,40,18.34444444,78,W,20,11,-78.33638889,7/1/2011 12:00:00 AM,9/30/2012 12:00:00 AM,0,0
13648,Negril Airport,"Negril, Jamaica",24301,Jamaica,JM,,18,N,20,40,18.34444444,78,W,20,11,-78.33638889,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13650,Lakehurst Naec,"Lakehurst, NJ",2101,United States,US,New Jersey,40,N,1,24,40.02333333,74,W,23,57,-74.39916667,12/1/1987 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13650,Lakehurst/Maxfield Field,"Lakehurst, NJ",2101,United States,US,New Jersey,40,N,2,6,40.03500000,74,W,21,8,-74.35222222,7/1/2011 12:00:00 AM,,0,1
13651,Neryungri Airport,"Neryungri, Russia",77001,Russia,RU,,56,N,54,0,56.90000000,124,E,53,0,124.88333333,6/1/1999 12:00:00 AM,,0,1
13652,New Bight Airport,"New Bight, The Bahamas",20401,The Bahamas,BS,,24,N,18,55,24.31527778,75,W,27,15,-75.45416667,4/1/2008 12:00:00 AM,9/30/2009 12:00:00 AM,1,1
13653,Sam Neua Airport,"Sam Neua, Laos",74401,Laos,LA,,20,N,24,53,20.41472222,104,E,4,7,104.06861111,4/1/1991 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13653,Sam Neua Airport,"Sam Neua, Laos",74401,Laos,LA,,20,N,25,6,20.41833333,104,E,3,58,104.06611111,10/1/2012 12:00:00 AM,1/31/2013 12:00:00 AM,0,0
13653,Sam Neua Airport,"Sam Neua, Laos",74401,Laos,LA,,20,N,25,6,20.41833333,104,E,4,0,104.06666667,7/1/2011 12:00:00 AM,9/30/2012 12:00:00 AM,0,0
13653,Sam Neua Airport,"Sam Neua, Laos",74401,Laos,LA,,20,N,25,6,20.41833333,104,E,4,0,104.06666667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13653,Samneua,"Sam Neua, Laos",74401,Laos,LA,,20,N,25,6,20.41833333,104,E,3,58,104.06611111,2/1/2013 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13653,Samneua,"Sam Neua, Laos",74401,Laos,LA,,20,N,25,6,20.41833333,104,E,3,58,104.06611111,12/1/2017 12:00:00 AM,,0,1
13654,Newcastle,"Nevis, Saint Kitts and Nevis",27501,Saint Kitts and Nevis,KN,,17,N,12,18,17.20500000,62,W,35,33,-62.59250000,9/1/1983 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13654,Newcastle,"Nevis, Saint Kitts and Nevis - UK",26101,Saint Kitts and Nevis - UK,,,17,N,12,18,17.20500000,62,W,35,33,-62.59250000,7/1/1971 12:00:00 AM,8/31/1983 12:00:00 AM,0,0
13654,Vance Winkworth Amory,"Nevis, Saint Kitts and Nevis",27501,Saint Kitts and Nevis,KN,,17,N,12,20,17.20555556,62,W,35,24,-62.59000000,8/1/2013 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13654,Vance Winkworth Amory,"Nevis, Saint Kitts and Nevis",27501,Saint Kitts and Nevis,KN,,17,N,12,20,17.20555556,62,W,35,24,-62.59000000,12/1/2017 12:00:00 AM,,0,1
13654,Vance Winkworth Amory International,"Nevis, Saint Kitts and Nevis",27501,Saint Kitts and Nevis,KN,,17,N,12,20,17.20555556,62,W,35,24,-62.59000000,2/1/2013 12:00:00 AM,7/31/2013 12:00:00 AM,0,0
13654,Vance Winkworth Amory International,"Nevis, Saint Kitts and Nevis",27501,Saint Kitts and Nevis,KN,,17,N,12,20,17.20555556,62,W,35,38,-62.59388889,7/1/2011 12:00:00 AM,1/31/2013 12:00:00 AM,0,0
13654,Vance Winkworth Amory International,"Nevis, Saint Kitts and Nevis",27501,Saint Kitts and Nevis,KN,,17,N,12,20,17.20555556,62,W,35,38,-62.59388889,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13655,Lakefront,"New Orleans, LA",7201,United States,US,Louisiana,30,N,2,22,30.03944444,90,W,1,36,-90.02666667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13655,Lakefront,"New Orleans, LA",7201,United States,US,Louisiana,30,N,2,31,30.04194444,90,W,1,40,-90.02777778,7/1/2025 12:00:00 AM,,0,1
13655,Lakefront,"New Orleans, LA",7201,United States,US,Louisiana,30,N,2,33,30.04250000,90,W,1,42,-90.02833333,7/1/2011 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
13656,Fallon NAS,"Fallon, NV",8501,United States,US,Nevada,39,N,25,0,39.41666667,118,W,42,0,-118.70000000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13656,Fallon NAS,"Fallon, NV",8501,United States,US,Nevada,39,N,25,4,39.41777778,118,W,41,55,-118.69861111,7/1/2011 12:00:00 AM,,0,1
13657,Young Airport,"Young, Australia",80201,Australia,AU,,34,S,15,20,-34.25555556,148,E,14,50,148.24722222,10/1/2022 12:00:00 AM,,0,1
13657,Young Airport,"Young, Australia",80201,Australia,AU,,34,S,15,20,-34.25555556,148,E,14,53,148.24805556,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
13657,Young Airport,"Young, Australia",80201,Australia,AU,,34,S,15,30,-34.25833333,148,E,15,0,148.25000000,9/1/1974 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13658,Lishe,"Ningbo, China",71301,China,CN,,29,N,49,36,29.82666667,121,E,27,43,121.46194444,6/1/1985 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
13658,Ningbo Lishe International,"Ningbo, China",71301,China,CN,,29,N,49,36,29.82666667,121,E,27,43,121.46194444,10/1/2022 12:00:00 AM,,0,1
13659,North Rim,"Grand Canyon, AZ",8101,United States,US,Arizona,36,N,11,0,36.18333333,112,W,8,0,-112.13333333,9/1/1975 12:00:00 AM,,0,1
13660,Anegada Airport,"Anegada, British Virgin Islands",28201,British Virgin Islands,VG,,18,N,43,0,18.71666667,64,W,18,0,-64.30000000,10/1/1974 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13660,Anegada Airport,"Anegada, British Virgin Islands",28201,British Virgin Islands,VG,,18,N,43,40,18.72777778,64,W,19,40,-64.32777778,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
13660,Anegada Airport,"Anegada, British Virgin Islands",28201,British Virgin Islands,VG,,18,N,43,40,18.72777778,64,W,19,40,-64.32777778,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13660,Anegada Airport,"Anegada, British Virgin Islands",28201,British Virgin Islands,VG,,18,N,43,40,18.72777778,64,W,19,43,-64.32861111,10/1/2011 12:00:00 AM,7/31/2013 12:00:00 AM,0,0
13660,Auguste George,"Anegada, British Virgin Islands",28201,British Virgin Islands,VG,,18,N,43,39,18.72750000,64,W,19,44,-64.32888889,8/1/2013 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13660,Auguste George,"Anegada, British Virgin Islands",28201,British Virgin Islands,VG,,18,N,43,39,18.72750000,64,W,19,44,-64.32888889,12/1/2017 12:00:00 AM,,0,1
13661,N'Gaoundere Airport,"N'Gaoundere, Cameroon",50401,Cameroon,CM,,7,N,21,23,7.35638889,13,E,33,41,13.56138889,1/1/1960 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13661,N'Gaoundere Airport,"N'Gaoundere, Cameroon",50401,Cameroon,CM,,7,N,21,25,7.35694444,13,E,33,33,13.55916667,7/1/2011 12:00:00 AM,,0,1
13662,Kaneohe Bay MCAS,"Kaneohe, HI",201,United States,US,Hawaii,21,N,27,2,21.45055556,157,W,46,5,-157.76805556,3/1/1987 12:00:00 AM,,0,1
13663,Agana NAS,"Guam, Guam",82601,Guam,GU,,13,N,26,59,13.44972222,144,E,45,0,144.75000000,1/1/1950 12:00:00 AM,12/31/1989 12:00:00 AM,0,0
13663,Agana NAS,"Guam, TT",501,United States,US,U.S. Pacific Trust Territories and Possessions,13,N,26,59,13.44972222,144,E,45,0,144.75000000,1/1/1990 12:00:00 AM,,0,1
13664,Nagoya - Komaki,"Nagoya, Japan",73601,Japan,JP,,35,N,15,18,35.25500000,136,E,55,28,136.92444444,2/1/2005 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13664,Nagoya Airport,"Nagoya, Japan",73601,Japan,JP,,35,N,15,18,35.25500000,136,E,55,28,136.92444444,1/1/1950 12:00:00 AM,1/31/2005 12:00:00 AM,0,0
13664,Nagoya Airport,"Nagoya, Japan",73601,Japan,JP,,35,N,15,20,35.25555556,136,E,55,28,136.92444444,7/1/2011 12:00:00 AM,,0,1
13665,Corpus Christi NAS,"Corpus Christi, TX",7401,United States,US,Texas,27,N,41,34,27.69277778,97,W,17,25,-97.29027778,7/1/2011 12:00:00 AM,,0,1
13665,Corpus Christi NAS,"Corpus Christi, TX",7401,United States,US,Texas,27,N,41,34,27.69277778,97,W,17,28,-97.29111111,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13666,Nagasaki Airport,"Nagasaki, Japan",73601,Japan,JP,,32,N,54,49,32.91361111,129,E,54,57,129.91583333,3/1/1976 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13666,Nagasaki Airport,"Nagasaki, Japan",73601,Japan,JP,,32,N,55,1,32.91694444,129,E,54,48,129.91333333,10/1/2011 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13666,Nagasaki Airport,"Nagasaki, Japan",73601,Japan,JP,,32,N,55,1,32.91694444,129,E,54,48,129.91333333,12/1/2017 12:00:00 AM,,0,1
13666,Nagasaki Airport,"Nagasaki, Japan",73601,Japan,JP,,32,N,55,1,32.91694444,129,E,54,49,129.91361111,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
13666,Nagasaki Airport,"Nagasaki, Japan",73601,Japan,JP,,32,N,55,1,32.91694444,129,E,54,49,129.91361111,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13667,Norfolk NAS,"Norfolk, VA",3801,United States,US,Virginia,36,N,56,14,36.93722222,76,W,17,26,-76.29055556,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13667,Norfolk NS,"Norfolk, VA",3801,United States,US,Virginia,36,N,56,15,36.93750000,76,W,17,21,-76.28916667,6/1/2014 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13667,Norfolk NS,"Norfolk, VA",3801,United States,US,Virginia,36,N,56,15,36.93750000,76,W,17,21,-76.28916667,12/1/2017 12:00:00 AM,,0,1
13667,Norfolk NS,"Norfolk, VA",3801,United States,US,Virginia,36,N,56,16,36.93777778,76,W,17,21,-76.28916667,7/1/2011 12:00:00 AM,5/31/2014 12:00:00 AM,0,0
13667,Norfolk NS,"Norfolk, VA",3801,United States,US,Virginia,36,N,56,16,36.93777778,76,W,17,21,-76.28916667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13668,Alameda NAS,"Alameda, CA",9101,United States,US,California,37,N,47,26,37.79055556,122,W,19,32,-122.32555556,6/1/1977 12:00:00 AM,4/30/1997 12:00:00 AM,1,1
13669,Nha Trang,"Nha-Trang, Vietnam",78001,Vietnam,VN,,12,N,13,40,12.22777778,109,E,11,38,109.19388889,1/1/1950 12:00:00 AM,6/30/1976 12:00:00 AM,0,0
13669,Nha Trang,"Nha-Trang, Vietnam",79101,Vietnam,VN,,12,N,13,39,12.22750000,109,E,11,32,109.19222222,7/1/2011 12:00:00 AM,9/30/2012 12:00:00 AM,0,0
13669,Nha Trang,"Nha-Trang, Vietnam",79101,Vietnam,VN,,12,N,13,39,12.22750000,109,E,11,32,109.19222222,12/1/2012 12:00:00 AM,11/30/2016 12:00:00 AM,1,1
13669,Nha Trang,"Nha-Trang, Vietnam",79101,Vietnam,VN,,12,N,13,39,12.22750000,109,E,11,33,109.19250000,10/1/2012 12:00:00 AM,11/30/2012 12:00:00 AM,0,0
13669,Nha Trang,"Nha-Trang, Vietnam",79101,Vietnam,VN,,12,N,13,40,12.22777778,109,E,11,38,109.19388889,7/1/1976 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13670,Minhad AB,"Dubai, United Arab Emirates",67801,United Arab Emirates,AE,,25,N,1,37,25.02694444,55,E,21,59,55.36638889,3/1/1991 12:00:00 AM,4/30/2012 12:00:00 AM,0,0
13670,Minhad AB,"Dubai, United Arab Emirates",67801,United Arab Emirates,AE,,25,N,1,37,25.02694444,55,E,21,59,55.36638889,7/1/2012 12:00:00 AM,,0,1
13670,Minhad AB,"Dubai, United Arab Emirates",67801,United Arab Emirates,AE,,25,N,2,39,25.04416667,55,E,21,1,55.35027778,5/1/2012 12:00:00 AM,6/30/2012 12:00:00 AM,0,0
13671,Patuxent River NAS,"Patuxent River, MD",3501,United States,US,Maryland,38,N,17,11,38.28638889,76,W,24,36,-76.41000000,10/1/2011 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13671,Patuxent River NAS,"Patuxent River, MD",3501,United States,US,Maryland,38,N,17,11,38.28638889,76,W,24,36,-76.41000000,12/1/2017 12:00:00 AM,,0,1
13671,Patuxent River NAS,"Patuxent River, MD",3501,United States,US,Maryland,38,N,17,20,38.28888889,76,W,24,36,-76.41000000,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
13671,Patuxent River NAS,"Patuxent River, MD",3501,United States,US,Maryland,38,N,17,20,38.28888889,76,W,24,36,-76.41000000,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13671,Patuxent River NAS,"Patuxent River, MD",3501,United States,US,Maryland,38,N,17,30,38.29166667,76,W,24,59,-76.41638889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13672,RAF Northolt,"Northolt, United Kingdom",49301,United Kingdom,GB,,51,N,33,10,51.55277778,0,W,25,10,-0.41944444,5/1/2023 12:00:00 AM,,0,1
13672,RAF Northolt,"Northolt, United Kingdom",49301,United Kingdom,GB,,51,N,33,10,51.55277778,0,W,25,11,-0.41972222,7/1/2015 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13672,RAF Northolt,"Northolt, United Kingdom",49301,United Kingdom,GB,,51,N,33,10,51.55277778,0,W,25,11,-0.41972222,12/1/2017 12:00:00 AM,4/30/2023 12:00:00 AM,0,0
13672,RAF Northolt,"Northolt, United Kingdom",49301,United Kingdom,GB,,51,N,33,11,51.55305556,0,W,25,5,-0.41805556,4/1/2004 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13672,RAF Northolt,"Northolt, United Kingdom",49301,United Kingdom,GB,,51,N,33,11,51.55305556,0,W,25,6,-0.41833333,7/1/2011 12:00:00 AM,6/30/2015 12:00:00 AM,0,0
13672,RAF Northolt,"Northolt, United Kingdom",49301,United Kingdom,GB,,51,N,33,11,51.55305556,0,W,25,6,-0.41833333,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13673,Nuku Hiva Fr.Poly.,"Nuku Hiva, French Polynesia",82301,French Polynesia,PF,,8,S,47,0,-8.78333333,140,W,10,0,-140.16666667,9/1/1984 12:00:00 AM,,0,1
13674,Brunswick Executive,"Brunswick, ME",1201,United States,US,Maine,43,N,53,32,43.89222222,69,W,56,20,-69.93888889,10/1/2011 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
13674,Brunswick Executive,"Brunswick, ME",1201,United States,US,Maine,43,N,53,32,43.89222222,69,W,56,20,-69.93888889,12/1/2017 12:00:00 AM,,0,1
13674,Brunswick Executive,"Brunswick, ME",1201,United States,US,Maine,43,N,53,33,43.89250000,69,W,56,20,-69.93888889,6/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
13674,Brunswick Executive,"Brunswick, ME",1201,United States,US,Maine,43,N,53,33,43.89250000,69,W,56,20,-69.93888889,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
13674,Brunswick NAS,"Brunswick, ME",1201,United States,US,Maine,43,N,53,32,43.89222222,69,W,56,21,-69.93916667,1/1/1950 12:00:00 AM,5/31/2011 12:00:00 AM,0,0
13675,Nimba Airport,"Nimba, Liberia",53701,Liberia,LR,,7,N,29,37,7.49361111,8,W,35,1,-8.58361111,6/1/1977 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13675,Nimba Airport,"Nimba, Liberia",53701,Liberia,LR,,7,N,29,37,7.49361111,8,W,35,3,-8.58416667,7/1/2011 12:00:00 AM,6/30/2025 12:00:00 AM,1,1
13676,Nikolai Airport,"Nikolai, AK",101,United States,US,Alaska,63,N,1,5,63.01805556,154,W,22,45,-154.37916667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13676,Nikolai Airport,"Nikolai, AK",101,United States,US,Alaska,63,N,1,7,63.01861111,154,W,21,30,-154.35833333,7/1/2011 12:00:00 AM,,0,1
13677,Nicosia Airport,"Nicosia, Cyprus",61101,Cyprus,CY,,35,N,9,4,35.15111111,33,E,16,20,33.27222222,8/1/1961 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
13677,Nicosia Airport,"Nicosia, Cyprus",61101,Cyprus,CY,,35,N,9,18,35.15500000,33,E,16,23,33.27305556,7/1/2025 12:00:00 AM,,0,1
